SANCTUARY,date,SST_0,Temperature,datetime
FKNMS,X1994101900_water_temp_0,7707.0296602,27.7070296602,1994-10-19T04:00:00Z
FKNMS,X1994102000_water_temp_0,7623.9985904,27.6239985904,1994-10-20T04:00:00Z
FKNMS,X1994102100_water_temp_0,7724.4058234,27.7244058234,1994-10-21T04:00:00Z
FKNMS,X1994102200_water_temp_0,7666.6829046,27.666682904600002,1994-10-22T04:00:00Z
FKNMS,X1994102300_water_temp_0,7803.3280449,27.8033280449,1994-10-23T04:00:00Z
FKNMS,X1994102400_water_temp_0,8231.3725017,28.2313725017,1994-10-24T04:00:00Z
FKNMS,X1994102500_water_temp_0,7954.7192217,27.9547192217,1994-10-25T04:00:00Z
FKNMS,X1994102600_water_temp_0,7876.2770653,27.876277065300002,1994-10-26T04:00:00Z
FKNMS,X1994102700_water_temp_0,8151.6732007,28.1516732007,1994-10-27T04:00:00Z
FKNMS,X1994102800_water_temp_0,7914.5874038,27.9145874038,1994-10-28T04:00:00Z
FKNMS,X1994102900_water_temp_0,7743.7343884,27.7437343884,1994-10-29T04:00:00Z
FKNMS,X1994103000_water_temp_0,7810.0998287,27.8100998287,1994-10-30T04:00:00Z
FKNMS,X1994103100_water_temp_0,7911.6714562,27.9116714562,1994-10-31T05:00:00Z
FKNMS,X1994110100_water_temp_0,7845.5813322,27.8455813322,1994-11-01T05:00:00Z
FKNMS,X1994110200_water_temp_0,8123.352417,28.123352417,1994-11-02T05:00:00Z
FKNMS,X1994110300_water_temp_0,7736.449182,27.736449182,1994-11-03T05:00:00Z
FKNMS,X1994110400_water_temp_0,7452.7133494,27.4527133494,1994-11-04T05:00:00Z
FKNMS,X1994110500_water_temp_0,7261.2866392,27.2612866392,1994-11-05T05:00:00Z
FKNMS,X1994110600_water_temp_0,7046.0333141,27.0460333141,1994-11-06T05:00:00Z
FKNMS,X1994110700_water_temp_0,6960.4912286,26.9604912286,1994-11-07T05:00:00Z
FKNMS,X1994110800_water_temp_0,6959.3188233,26.959318823300002,1994-11-08T05:00:00Z
FKNMS,X1994110900_water_temp_0,7059.2652555,27.0592652555,1994-11-09T05:00:00Z
FKNMS,X1994111000_water_temp_0,7119.1055889,27.1191055889,1994-11-10T05:00:00Z
FKNMS,X1994111100_water_temp_0,7289.4570208,27.2894570208,1994-11-11T05:00:00Z
FKNMS,X1994111200_water_temp_0,7437.5600408,27.4375600408,1994-11-12T05:00:00Z
FKNMS,X1994111300_water_temp_0,7072.6651936,27.0726651936,1994-11-13T05:00:00Z
FKNMS,X1994111400_water_temp_0,7085.2126321,27.0852126321,1994-11-14T05:00:00Z
FKNMS,X1994111500_water_temp_0,6598.4355878,26.5984355878,1994-11-15T05:00:00Z
FKNMS,X1994111600_water_temp_0,6733.0683621,26.7330683621,1994-11-16T05:00:00Z
FKNMS,X1994111700_water_temp_0,6556.2722332,26.5562722332,1994-11-17T05:00:00Z
FKNMS,X1994111800_water_temp_0,6290.7896379,26.2907896379,1994-11-18T05:00:00Z
FKNMS,X1994111900_water_temp_0,6254.185582,26.254185581999998,1994-11-19T05:00:00Z
FKNMS,X1994112000_water_temp_0,6297.5792039,26.2975792039,1994-11-20T05:00:00Z
FKNMS,X1994112100_water_temp_0,6552.704377,26.552704377,1994-11-21T05:00:00Z
FKNMS,X1994112200_water_temp_0,6740.4500646,26.7404500646,1994-11-22T05:00:00Z
FKNMS,X1994112300_water_temp_0,6450.1988341,26.4501988341,1994-11-23T05:00:00Z
FKNMS,X1994112400_water_temp_0,6389.5459265,26.3895459265,1994-11-24T05:00:00Z
FKNMS,X1994112500_water_temp_0,6267.3330296,26.2673330296,1994-11-25T05:00:00Z
FKNMS,X1994112600_water_temp_0,6284.9087387,26.2849087387,1994-11-26T05:00:00Z
FKNMS,X1994112700_water_temp_0,6293.6580601,26.2936580601,1994-11-27T05:00:00Z
FKNMS,X1994112800_water_temp_0,6152.1276402,26.1521276402,1994-11-28T05:00:00Z
FKNMS,X1994112900_water_temp_0,6570.0898869,26.5700898869,1994-11-29T05:00:00Z
FKNMS,X1994113000_water_temp_0,6719.7343471,26.7197343471,1994-11-30T05:00:00Z
FKNMS,X1994120100_water_temp_0,6789.7452114,26.7897452114,1994-12-01T05:00:00Z
FKNMS,X1994120200_water_temp_0,6850.7639612,26.850763961200002,1994-12-02T05:00:00Z
FKNMS,X1994120300_water_temp_0,7027.1885388,27.0271885388,1994-12-03T05:00:00Z
FKNMS,X1994120400_water_temp_0,7049.4936683,27.0494936683,1994-12-04T05:00:00Z
FKNMS,X1994120500_water_temp_0,7286.6812673,27.2866812673,1994-12-05T05:00:00Z
FKNMS,X1994120600_water_temp_0,7569.7097728,27.5697097728,1994-12-06T05:00:00Z
FKNMS,X1994120700_water_temp_0,7149.7016646,27.149701664600002,1994-12-07T05:00:00Z
FKNMS,X1994120800_water_temp_0,7143.7607774,27.1437607774,1994-12-08T05:00:00Z
FKNMS,X1994121000_water_temp_0,7064.0266674,27.0640266674,1994-12-10T05:00:00Z
FKNMS,X1994121100_water_temp_0,6972.6003338,26.9726003338,1994-12-11T05:00:00Z
FKNMS,X1994121200_water_temp_0,7097.4859999,27.0974859999,1994-12-12T05:00:00Z
FKNMS,X1994121300_water_temp_0,6802.4610653,26.8024610653,1994-12-13T05:00:00Z
FKNMS,X1994121400_water_temp_0,6744.4536344,26.7444536344,1994-12-14T05:00:00Z
FKNMS,X1994121500_water_temp_0,6398.2943527,26.3982943527,1994-12-15T05:00:00Z
FKNMS,X1994121600_water_temp_0,5926.2787428,25.9262787428,1994-12-16T05:00:00Z
FKNMS,X1994121700_water_temp_0,6101.7315244,26.1017315244,1994-12-17T05:00:00Z
FKNMS,X1994121800_water_temp_0,6339.3266599,26.3393266599,1994-12-18T05:00:00Z
FKNMS,X1994121900_water_temp_0,6378.8639004,26.3788639004,1994-12-19T05:00:00Z
FKNMS,X1994122000_water_temp_0,6107.5603295,26.1075603295,1994-12-20T05:00:00Z
FKNMS,X1994122100_water_temp_0,6096.5138489,26.0965138489,1994-12-21T05:00:00Z
FKNMS,X1994122200_water_temp_0,6147.3065766,26.147306576600002,1994-12-22T05:00:00Z
FKNMS,X1994122300_water_temp_0,5448.6443269,25.448644326900002,1994-12-23T05:00:00Z
FKNMS,X1994122400_water_temp_0,4518.310737,24.518310737,1994-12-24T05:00:00Z
FKNMS,X1994122500_water_temp_0,3858.4880706,23.8584880706,1994-12-25T05:00:00Z
FKNMS,X1994122600_water_temp_0,3985.163414,23.985163414,1994-12-26T05:00:00Z
FKNMS,X1994122700_water_temp_0,3795.9544162,23.7959544162,1994-12-27T05:00:00Z
FKNMS,X1994122800_water_temp_0,3707.9432697,23.7079432697,1994-12-28T05:00:00Z
FKNMS,X1994122900_water_temp_0,3910.087679,23.910087679,1994-12-29T05:00:00Z
FKNMS,X1994123000_water_temp_0,4138.6724601,24.1386724601,1994-12-30T05:00:00Z
FKNMS,X1994123100_water_temp_0,4548.6282609,24.5486282609,1994-12-31T05:00:00Z
FKNMS,X1995010100_water_temp_0,4407.9591171,24.4079591171,1995-01-01T05:00:00Z
FKNMS,X1995010200_water_temp_0,4687.1835791,24.6871835791,1995-01-02T05:00:00Z
FKNMS,X1995010300_water_temp_0,4707.4500438,24.7074500438,1995-01-03T05:00:00Z
FKNMS,X1995010400_water_temp_0,4980.1414715,24.9801414715,1995-01-04T05:00:00Z
FKNMS,X1995010500_water_temp_0,5056.6107602,25.0566107602,1995-01-05T05:00:00Z
FKNMS,X1995010600_water_temp_0,4773.7490327,24.7737490327,1995-01-06T05:00:00Z
FKNMS,X1995010700_water_temp_0,4931.2877523,24.9312877523,1995-01-07T05:00:00Z
FKNMS,X1995010800_water_temp_0,4973.6536149,24.9736536149,1995-01-08T05:00:00Z
FKNMS,X1995010900_water_temp_0,4732.151708,24.732151708,1995-01-09T05:00:00Z
FKNMS,X1995011000_water_temp_0,4515.3568126,24.5153568126,1995-01-10T05:00:00Z
FKNMS,X1995011100_water_temp_0,4294.1458493,24.2941458493,1995-01-11T05:00:00Z
FKNMS,X1995011200_water_temp_0,4469.4872103,24.4694872103,1995-01-12T05:00:00Z
FKNMS,X1995011300_water_temp_0,4648.6609173,24.6486609173,1995-01-13T05:00:00Z
FKNMS,X1995011400_water_temp_0,4902.4011167,24.9024011167,1995-01-14T05:00:00Z
FKNMS,X1995011500_water_temp_0,4718.4394527,24.7184394527,1995-01-15T05:00:00Z
FKNMS,X1995011600_water_temp_0,4340.8694462,24.3408694462,1995-01-16T05:00:00Z
FKNMS,X1995011700_water_temp_0,3914.9091861,23.9149091861,1995-01-17T05:00:00Z
FKNMS,X1995011800_water_temp_0,3726.3828261,23.7263828261,1995-01-18T05:00:00Z
FKNMS,X1995011900_water_temp_0,3549.6920501,23.5496920501,1995-01-19T05:00:00Z
FKNMS,X1995012000_water_temp_0,3607.0403309,23.6070403309,1995-01-20T05:00:00Z
FKNMS,X1995012100_water_temp_0,3123.1897678,23.1231897678,1995-01-21T05:00:00Z
FKNMS,X1995012200_water_temp_0,2952.0110897,22.9520110897,1995-01-22T05:00:00Z
FKNMS,X1995012300_water_temp_0,2882.7807224,22.8827807224,1995-01-23T05:00:00Z
FKNMS,X1995012400_water_temp_0,3142.9359244,23.1429359244,1995-01-24T05:00:00Z
FKNMS,X1995012500_water_temp_0,2479.6335388,22.4796335388,1995-01-25T05:00:00Z
FKNMS,X1995012600_water_temp_0,2436.5367966,22.4365367966,1995-01-26T05:00:00Z
FKNMS,X1995012700_water_temp_0,2698.0157077,22.6980157077,1995-01-27T05:00:00Z
FKNMS,X1995012800_water_temp_0,2890.4030871,22.8904030871,1995-01-28T05:00:00Z
FKNMS,X1995012900_water_temp_0,3356.4581668,23.3564581668,1995-01-29T05:00:00Z
FKNMS,X1995013000_water_temp_0,3799.5587763,23.7995587763,1995-01-30T05:00:00Z
FKNMS,X1995013100_water_temp_0,3395.2983752,23.3952983752,1995-01-31T05:00:00Z
FKNMS,X1995020100_water_temp_0,2600.618962,22.600618962,1995-02-01T05:00:00Z
FKNMS,X1995020200_water_temp_0,2508.2074659,22.5082074659,1995-02-02T05:00:00Z
FKNMS,X1995020300_water_temp_0,2675.2538252,22.6752538252,1995-02-03T05:00:00Z
FKNMS,X1995020400_water_temp_0,2944.0633604,22.9440633604,1995-02-04T05:00:00Z
FKNMS,X1995020500_water_temp_0,1982.6649576,21.9826649576,1995-02-05T05:00:00Z
FKNMS,X1995020600_water_temp_0,1325.8997618,21.3258997618,1995-02-06T05:00:00Z
FKNMS,X1995020700_water_temp_0,1260.4593757,21.260459375700002,1995-02-07T05:00:00Z
FKNMS,X1995020800_water_temp_0,1700.0376768,21.7000376768,1995-02-08T05:00:00Z
FKNMS,X1995020900_water_temp_0,1069.4483603,21.0694483603,1995-02-09T05:00:00Z
FKNMS,X1995021000_water_temp_0,930.6601365,20.9306601365,1995-02-10T05:00:00Z
FKNMS,X1995021100_water_temp_0,1694.5602594,21.6945602594,1995-02-11T05:00:00Z
FKNMS,X1995021200_water_temp_0,2408.1914555,22.4081914555,1995-02-12T05:00:00Z
FKNMS,X1995021300_water_temp_0,2785.4387897,22.7854387897,1995-02-13T05:00:00Z
FKNMS,X1995021400_water_temp_0,2633.6628566,22.6336628566,1995-02-14T05:00:00Z
FKNMS,X1995021500_water_temp_0,3126.6423176,23.126642317600002,1995-02-15T05:00:00Z
FKNMS,X1995021600_water_temp_0,3253.7585877,23.2537585877,1995-02-16T05:00:00Z
FKNMS,X1995021700_water_temp_0,3576.8529729,23.5768529729,1995-02-17T05:00:00Z
FKNMS,X1995021800_water_temp_0,3671.2807938,23.6712807938,1995-02-18T05:00:00Z
FKNMS,X1995021900_water_temp_0,3904.1674721,23.9041674721,1995-02-19T05:00:00Z
FKNMS,X1995022000_water_temp_0,4131.836531,24.131836531,1995-02-20T05:00:00Z
FKNMS,X1995022100_water_temp_0,3397.0093008,23.3970093008,1995-02-21T05:00:00Z
FKNMS,X1995022200_water_temp_0,2553.8604303,22.5538604303,1995-02-22T05:00:00Z
FKNMS,X1995022300_water_temp_0,1999.2065673,21.9992065673,1995-02-23T05:00:00Z
FKNMS,X1995022400_water_temp_0,2077.7098535,22.0777098535,1995-02-24T05:00:00Z
FKNMS,X1995022500_water_temp_0,2220.8509954,22.2208509954,1995-02-25T05:00:00Z
FKNMS,X1995022600_water_temp_0,2276.2204838,22.2762204838,1995-02-26T05:00:00Z
FKNMS,X1995022700_water_temp_0,2499.798372,22.499798372,1995-02-27T05:00:00Z
FKNMS,X1995022800_water_temp_0,2604.4900137,22.6044900137,1995-02-28T05:00:00Z
FKNMS,X1995030100_water_temp_0,3043.8017103,23.043801710300002,1995-03-01T05:00:00Z
FKNMS,X1995030200_water_temp_0,3292.9501046,23.2929501046,1995-03-02T05:00:00Z
FKNMS,X1995030300_water_temp_0,2678.3697597,22.6783697597,1995-03-03T05:00:00Z
FKNMS,X1995030400_water_temp_0,2689.440063,22.689440063,1995-03-04T05:00:00Z
FKNMS,X1995030500_water_temp_0,2816.1532215,22.816153221500002,1995-03-05T05:00:00Z
FKNMS,X1995030600_water_temp_0,2931.8183325,22.9318183325,1995-03-06T05:00:00Z
FKNMS,X1995030700_water_temp_0,3198.5127878,23.1985127878,1995-03-07T05:00:00Z
FKNMS,X1995030800_water_temp_0,3336.3072032,23.3363072032,1995-03-08T05:00:00Z
FKNMS,X1995030900_water_temp_0,3757.6820238,23.7576820238,1995-03-09T05:00:00Z
FKNMS,X1995031000_water_temp_0,3180.1866303,23.1801866303,1995-03-10T05:00:00Z
FKNMS,X1995031100_water_temp_0,2916.5406717,22.916540671699998,1995-03-11T05:00:00Z
FKNMS,X1995031200_water_temp_0,2708.5582322,22.7085582322,1995-03-12T05:00:00Z
FKNMS,X1995031300_water_temp_0,2794.1882233,22.7941882233,1995-03-13T05:00:00Z
FKNMS,X1995031400_water_temp_0,2777.215648,22.777215648,1995-03-14T05:00:00Z
FKNMS,X1995031500_water_temp_0,2859.2899783,22.859289978299998,1995-03-15T05:00:00Z
FKNMS,X1995031600_water_temp_0,3409.0993373,23.4090993373,1995-03-16T05:00:00Z
FKNMS,X1995031700_water_temp_0,3789.603349,23.789603349,1995-03-17T05:00:00Z
FKNMS,X1995031800_water_temp_0,4115.33999,24.115339990000003,1995-03-18T05:00:00Z
FKNMS,X1995031900_water_temp_0,3806.1199024,23.8061199024,1995-03-19T05:00:00Z
FKNMS,X1995032000_water_temp_0,3816.5170073,23.8165170073,1995-03-20T05:00:00Z
FKNMS,X1995032100_water_temp_0,4273.2025603,24.2732025603,1995-03-21T05:00:00Z
FKNMS,X1995032200_water_temp_0,4894.8568408,24.8948568408,1995-03-22T05:00:00Z
FKNMS,X1995032300_water_temp_0,4780.4409608,24.7804409608,1995-03-23T05:00:00Z
FKNMS,X1995032400_water_temp_0,4957.9193477,24.9579193477,1995-03-24T05:00:00Z
FKNMS,X1995032500_water_temp_0,5464.8566325,25.464856632500002,1995-03-25T05:00:00Z
FKNMS,X1995032600_water_temp_0,5843.3293053,25.8433293053,1995-03-26T05:00:00Z
FKNMS,X1995032700_water_temp_0,5319.3743667,25.3193743667,1995-03-27T05:00:00Z
FKNMS,X1995032800_water_temp_0,5543.7368982,25.5437368982,1995-03-28T05:00:00Z
FKNMS,X1995032900_water_temp_0,6287.5402659,26.2875402659,1995-03-29T05:00:00Z
FKNMS,X1995033000_water_temp_0,6455.0571418,26.4550571418,1995-03-30T05:00:00Z
FKNMS,X1995033100_water_temp_0,6430.233748,26.430233748,1995-03-31T05:00:00Z
FKNMS,X1995040100_water_temp_0,6614.6821079,26.614682107900002,1995-04-01T05:00:00Z
FKNMS,X1995040200_water_temp_0,6557.4596863,26.5574596863,1995-04-02T05:00:00Z
FKNMS,X1995040300_water_temp_0,6158.7666187,26.1587666187,1995-04-03T04:00:00Z
FKNMS,X1995040400_water_temp_0,5853.1546622,25.853154662199998,1995-04-04T04:00:00Z
FKNMS,X1995040500_water_temp_0,5838.5462023,25.8385462023,1995-04-05T04:00:00Z
FKNMS,X1995040600_water_temp_0,6007.2568419,26.007256841900002,1995-04-06T04:00:00Z
FKNMS,X1995040700_water_temp_0,6207.2753355,26.2072753355,1995-04-07T04:00:00Z
FKNMS,X1995040800_water_temp_0,6155.3463889,26.1553463889,1995-04-08T04:00:00Z
FKNMS,X1995040900_water_temp_0,7071.769607,27.071769607,1995-04-09T04:00:00Z
FKNMS,X1995041000_water_temp_0,6980.5695882,26.980569588199998,1995-04-10T04:00:00Z
FKNMS,X1995041100_water_temp_0,6556.1636788,26.5561636788,1995-04-11T04:00:00Z
FKNMS,X1995041200_water_temp_0,6421.80057,26.421800570000002,1995-04-12T04:00:00Z
FKNMS,X1995041300_water_temp_0,6382.2774824,26.3822774824,1995-04-13T04:00:00Z
FKNMS,X1995041400_water_temp_0,6956.9501349,26.9569501349,1995-04-14T04:00:00Z
FKNMS,X1995041500_water_temp_0,6374.9740615,26.3749740615,1995-04-15T04:00:00Z
FKNMS,X1995041600_water_temp_0,6375.6144826,26.3756144826,1995-04-16T04:00:00Z
FKNMS,X1995041700_water_temp_0,6233.4177673,26.2334177673,1995-04-17T04:00:00Z
FKNMS,X1995041800_water_temp_0,6403.2222128,26.4032222128,1995-04-18T04:00:00Z
FKNMS,X1995041900_water_temp_0,6427.8016993,26.4278016993,1995-04-19T04:00:00Z
FKNMS,X1995042000_water_temp_0,6258.2159526,26.2582159526,1995-04-20T04:00:00Z
FKNMS,X1995042100_water_temp_0,6169.1032783,26.1691032783,1995-04-21T04:00:00Z
FKNMS,X1995042200_water_temp_0,6113.7989312,26.1137989312,1995-04-22T04:00:00Z
FKNMS,X1995042300_water_temp_0,6055.4598318,26.0554598318,1995-04-23T04:00:00Z
FKNMS,X1995042400_water_temp_0,6072.9692874,26.0729692874,1995-04-24T04:00:00Z
FKNMS,X1995042500_water_temp_0,6723.3548942,26.7233548942,1995-04-25T04:00:00Z
FKNMS,X1995042600_water_temp_0,7808.6419543,27.8086419543,1995-04-26T04:00:00Z
FKNMS,X1995042700_water_temp_0,6672.7859409,26.6727859409,1995-04-27T04:00:00Z
FKNMS,X1995042800_water_temp_0,7106.7607888,27.1067607888,1995-04-28T04:00:00Z
FKNMS,X1995042900_water_temp_0,6917.413718,26.917413718,1995-04-29T04:00:00Z
FKNMS,X1995043000_water_temp_0,7036.9029149,27.0369029149,1995-04-30T04:00:00Z
FKNMS,X1995050100_water_temp_0,7012.3849635,27.0123849635,1995-05-01T04:00:00Z
FKNMS,X1995050200_water_temp_0,7044.90245,27.04490245,1995-05-02T04:00:00Z
FKNMS,X1995050300_water_temp_0,7961.393004,27.961393004,1995-05-03T04:00:00Z
FKNMS,X1995050400_water_temp_0,7929.163397,27.929163397,1995-05-04T04:00:00Z
FKNMS,X1995050500_water_temp_0,7735.7589071,27.7357589071,1995-05-05T04:00:00Z
FKNMS,X1995050600_water_temp_0,7288.3390312,27.2883390312,1995-05-06T04:00:00Z
FKNMS,X1995050700_water_temp_0,8524.3125319,28.5243125319,1995-05-07T04:00:00Z
FKNMS,X1995050800_water_temp_0,8149.6722059,28.1496722059,1995-05-08T04:00:00Z
FKNMS,X1995050900_water_temp_0,7814.6065839,27.8146065839,1995-05-09T04:00:00Z
FKNMS,X1995051000_water_temp_0,7706.1645252,27.706164525200002,1995-05-10T04:00:00Z
FKNMS,X1995051100_water_temp_0,7429.4930417,27.4294930417,1995-05-11T04:00:00Z
FKNMS,X1995051200_water_temp_0,7997.7263859,27.997726385900002,1995-05-12T04:00:00Z
FKNMS,X1995051300_water_temp_0,8401.2081353,28.4012081353,1995-05-13T04:00:00Z
FKNMS,X1995051400_water_temp_0,8531.8345652,28.5318345652,1995-05-14T04:00:00Z
FKNMS,X1995051500_water_temp_0,8694.0035027,28.6940035027,1995-05-15T04:00:00Z
FKNMS,X1995051600_water_temp_0,9554.8294585,29.554829458500002,1995-05-16T04:00:00Z
FKNMS,X1995051700_water_temp_0,9124.8821399,29.124882139900002,1995-05-17T04:00:00Z
FKNMS,X1995051800_water_temp_0,9772.4303224,29.772430322399998,1995-05-18T04:00:00Z
FKNMS,X1995051900_water_temp_0,9220.3389683,29.2203389683,1995-05-19T04:00:00Z
FKNMS,X1995052000_water_temp_0,9442.0552302,29.442055230199998,1995-05-20T04:00:00Z
FKNMS,X1995052100_water_temp_0,9134.7313532,29.134731353200003,1995-05-21T04:00:00Z
FKNMS,X1995052200_water_temp_0,9291.3821655,29.2913821655,1995-05-22T04:00:00Z
FKNMS,X1995052300_water_temp_0,9139.011939,29.139011939,1995-05-23T04:00:00Z
FKNMS,X1995052400_water_temp_0,9140.0901948,29.1400901948,1995-05-24T04:00:00Z
FKNMS,X1995052500_water_temp_0,9360.4319733,29.3604319733,1995-05-25T04:00:00Z
FKNMS,X1995052600_water_temp_0,9174.9685986,29.174968598600003,1995-05-26T04:00:00Z
FKNMS,X1995052700_water_temp_0,9408.3541149,29.4083541149,1995-05-27T04:00:00Z
FKNMS,X1995052800_water_temp_0,9501.7506803,29.5017506803,1995-05-28T04:00:00Z
FKNMS,X1995052900_water_temp_0,9197.5231755,29.197523175500002,1995-05-29T04:00:00Z
FKNMS,X1995053000_water_temp_0,8942.5574268,28.9425574268,1995-05-30T04:00:00Z
FKNMS,X1995053100_water_temp_0,8932.1523085,28.9321523085,1995-05-31T04:00:00Z
FKNMS,X1995060100_water_temp_0,9109.165795,29.109165795000003,1995-06-01T04:00:00Z
FKNMS,X1995060200_water_temp_0,8793.5556683,28.7935556683,1995-06-02T04:00:00Z
FKNMS,X1995060300_water_temp_0,8480.2492178,28.4802492178,1995-06-03T04:00:00Z
FKNMS,X1995060400_water_temp_0,8221.180201,28.221180201,1995-06-04T04:00:00Z
FKNMS,X1995060500_water_temp_0,7918.2064752,27.9182064752,1995-06-05T04:00:00Z
FKNMS,X1995060600_water_temp_0,7833.4784376,27.8334784376,1995-06-06T04:00:00Z
FKNMS,X1995060700_water_temp_0,7803.9024178,27.8039024178,1995-06-07T04:00:00Z
FKNMS,X1995060800_water_temp_0,9093.3557337,29.0933557337,1995-06-08T04:00:00Z
FKNMS,X1995060900_water_temp_0,9590.2140838,29.5902140838,1995-06-09T04:00:00Z
FKNMS,X1995061000_water_temp_0,9865.9837225,29.865983722499998,1995-06-10T04:00:00Z
FKNMS,X1995061100_water_temp_0,9570.8005048,29.570800504799998,1995-06-11T04:00:00Z
FKNMS,X1995061200_water_temp_0,9469.1709279,29.469170927900002,1995-06-12T04:00:00Z
FKNMS,X1995061300_water_temp_0,9666.8789046,29.6668789046,1995-06-13T04:00:00Z
FKNMS,X1995061400_water_temp_0,9487.0554874,29.4870554874,1995-06-14T04:00:00Z
FKNMS,X1995061500_water_temp_0,9232.7131122,29.2327131122,1995-06-15T04:00:00Z
FKNMS,X1995061600_water_temp_0,8941.4003932,28.9414003932,1995-06-16T04:00:00Z
FKNMS,X1995061700_water_temp_0,8414.0186592,28.4140186592,1995-06-17T04:00:00Z
FKNMS,X1995061800_water_temp_0,8648.8423143,28.648842314299998,1995-06-18T04:00:00Z
FKNMS,X1995061900_water_temp_0,8777.1010671,28.7771010671,1995-06-19T04:00:00Z
FKNMS,X1995062000_water_temp_0,9066.5069064,29.0665069064,1995-06-20T04:00:00Z
FKNMS,X1995062100_water_temp_0,8234.5131701,28.2345131701,1995-06-21T04:00:00Z
FKNMS,X1995062200_water_temp_0,8436.806867,28.436806867,1995-06-22T04:00:00Z
FKNMS,X1995062300_water_temp_0,8320.7823821,28.3207823821,1995-06-23T04:00:00Z
FKNMS,X1995062400_water_temp_0,8518.6389998,28.5186389998,1995-06-24T04:00:00Z
FKNMS,X1995062500_water_temp_0,8528.1605508,28.5281605508,1995-06-25T04:00:00Z
FKNMS,X1995062600_water_temp_0,8617.0106176,28.617010617600002,1995-06-26T04:00:00Z
FKNMS,X1995062700_water_temp_0,9770.5903822,29.770590382199998,1995-06-27T04:00:00Z
FKNMS,X1995062800_water_temp_0,9768.64864,29.768648640000002,1995-06-28T04:00:00Z
FKNMS,X1995062900_water_temp_0,9525.6123024,29.5256123024,1995-06-29T04:00:00Z
FKNMS,X1995063000_water_temp_0,9496.098741,29.496098741,1995-06-30T04:00:00Z
FKNMS,X1995070100_water_temp_0,9869.3044961,29.8693044961,1995-07-01T04:00:00Z
FKNMS,X1995070200_water_temp_0,10446.1338466,30.4461338466,1995-07-02T04:00:00Z
FKNMS,X1995070300_water_temp_0,11130.6334956,31.1306334956,1995-07-03T04:00:00Z
FKNMS,X1995070400_water_temp_0,10858.084804,30.858084804,1995-07-04T04:00:00Z
FKNMS,X1995070500_water_temp_0,10423.0044835,30.4230044835,1995-07-05T04:00:00Z
FKNMS,X1995070600_water_temp_0,10081.0923811,30.0810923811,1995-07-06T04:00:00Z
FKNMS,X1995070700_water_temp_0,10041.3913053,30.0413913053,1995-07-07T04:00:00Z
FKNMS,X1995070800_water_temp_0,10149.4115135,30.1494115135,1995-07-08T04:00:00Z
FKNMS,X1995070900_water_temp_0,11215.5761796,31.2155761796,1995-07-09T04:00:00Z
FKNMS,X1995071000_water_temp_0,11101.664242,31.101664242000002,1995-07-10T04:00:00Z
FKNMS,X1995071100_water_temp_0,10155.5278492,30.1555278492,1995-07-11T04:00:00Z
FKNMS,X1995071200_water_temp_0,10310.3602229,30.3103602229,1995-07-12T04:00:00Z
FKNMS,X1995071300_water_temp_0,10993.3622042,30.9933622042,1995-07-13T04:00:00Z
FKNMS,X1995071400_water_temp_0,10097.0211751,30.0970211751,1995-07-14T04:00:00Z
FKNMS,X1995071500_water_temp_0,9912.5246427,29.9125246427,1995-07-15T04:00:00Z
FKNMS,X1995071600_water_temp_0,10287.1908532,30.287190853200002,1995-07-16T04:00:00Z
FKNMS,X1995071700_water_temp_0,10231.1110187,30.2311110187,1995-07-17T04:00:00Z
FKNMS,X1995071800_water_temp_0,10728.1781091,30.7281781091,1995-07-18T04:00:00Z
FKNMS,X1995071900_water_temp_0,9915.958425,29.915958425,1995-07-19T04:00:00Z
FKNMS,X1995072000_water_temp_0,10178.5129522,30.178512952200002,1995-07-20T04:00:00Z
